id,rna_value_breast,study_id,Log2FoldChangeValue,Contrast,Log_RNA_Value_Breast
ENSG00000166250,3473.0,E-GEOD-54002,-1.6,'breast cancer' vs 'normal',8.153061946801051
ENSG00000166250,3473.0,E-MTAB-779,-1.4,'breast carcinoma' vs 'normal',8.153061946801051
ENSG00000166250,3473.0,E-GEOD-10780,-1.7,'breast carcinoma' vs 'normal',8.153061946801051
ENSG00000109466,1336.0,,,,7.198183577101943
ENSG00000091181,6.0,,,,1.9459101490553132
ENSG00000106178,6.0,,,,1.9459101490553132
ENSG00000225950,106.0,,,,4.672828834461906
ENSG00000189430,6.0,,,,1.9459101490553132
ENSG00000117215,3.0,E-GEOD-44408,1.8,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',1.3862943611198906
ENSG00000117215,3.0,E-GEOD-52194,5.3,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',1.3862943611198906
ENSG00000270641,152.0,,,,5.030437921392435
ENSG00000182963,773.0,E-GEOD-54002,2.0,'breast cancer' vs 'normal',6.651571873589727
ENSG00000164093,50.0,,,,3.9318256327243257
ENSG00000136235,9890.0,E-GEOD-31138,2.5,'invasive ductal carcinoma' vs 'normal',9.199380531739841
ENSG00000145423,6285.0,E-GEOD-54002,2.4,'breast cancer' vs 'normal',8.746080217357513
ENSG00000166349,45.0,,,,3.828641396489095
ENSG00000157557,7545.0,E-GEOD-44408,1.3,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.928772900524256
ENSG00000157557,7545.0,E-GEOD-54002,-1.5,'breast cancer' vs 'normal',8.928772900524256
ENSG00000157557,7545.0,E-GEOD-52194,-4.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',8.928772900524256
ENSG00000143164,3368.0,,,,8.122371243406553
ENSG00000253409,0.0,,,,0.0
ENSG00000129566,2778.0,,,,7.929846429742503
ENSG00000166148,1242.0,,,,7.1252830915107115
ENSG00000141639,53.0,,,,3.9889840465642745
ENSG00000225783,185.0,,,,5.225746673713202
ENSG00000181634,29.0,,,,3.4011973816621555
ENSG00000245105,99.0,,,,4.605170185988092
ENSG00000137872,636.0,E-GEOD-68086,-5.2,'breast carcinoma' vs 'normal',6.456769655572163
ENSG00000137872,636.0,E-GEOD-10780,-1.8,'breast carcinoma' vs 'normal',6.456769655572163
ENSG00000137872,636.0,E-GEOD-38959,-2.1,'breast cancer; breast' vs 'normal; breast',6.456769655572163
ENSG00000113083,2689.0,E-GEOD-54002,1.7,'breast cancer' vs 'normal',7.897296472595885
ENSG00000113083,2689.0,E-GEOD-38959,1.2,'breast cancer; breast' vs 'normal; breast',7.897296472595885
ENSG00000113083,2689.0,E-GEOD-31138,3.5,'invasive ductal carcinoma' vs 'normal',7.897296472595885
ENSG00000125965,27.0,,,,3.332204510175204
ENSG00000075223,2198.0,E-GEOD-38959,-1.4,'breast cancer; breast' vs 'normal; breast',7.695757990554761
ENSG00000075223,2198.0,E-GEOD-44408,-4.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.695757990554761
ENSG00000150275,1.0,,,,0.6931471805599453
ENSG00000182111,11.0,,,,2.4849066497880004
ENSG00000173391,42.0,E-GEOD-44408,-1.7,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',3.7612001156935624
ENSG00000173391,42.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',3.7612001156935624
ENSG00000170689,24.0,,,,3.2188758248682006
ENSG00000181847,28.0,,,,3.367295829986474
ENSG00000162891,2.0,,,,1.0986122886681098
ENSG00000249532,15.0,,,,2.772588722239781
ENSG00000185156,10.0,,,,2.3978952727983707
ENSG00000002745,4.0,,,,1.6094379124341003
ENSG00000253438,10.0,,,,2.3978952727983707
ENSG00000107831,4.0,,,,1.6094379124341003
ENSG00000259706,7.0,,,,2.0794415416798357
ENSG00000120675,1261.0,,,,7.140453043101158
ENSG00000204642,2894.0,E-GEOD-44408,1.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.970740390007095
ENSG00000143126,963.0,E-GEOD-44408,-2.6,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.871091294610546
ENSG00000106538,4754.0,E-MTAB-779,-1.6,'breast carcinoma' vs 'normal',8.46695197497949
ENSG00000236824,204.0,,,,5.3230099791384085
ENSG00000269858,1167.0,,,,7.0630481633881725
ENSG00000285219,0.0,,,,0.0
ENSG00000266256,17.0,,,,2.8903717578961645
ENSG00000264575,86.0,,,,4.465908118654584
ENSG00000278709,48.0,,,,3.8918202981106265
ENSG00000163364,201.0,E-GEOD-54002,2.6,'breast cancer' vs 'normal',5.308267697401205
ENSG00000181234,1010.0,E-MTAB-779,-1.4,'breast carcinoma' vs 'normal',6.918695219020472
ENSG00000181234,1010.0,E-GEOD-52194,-5.1,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',6.918695219020472
ENSG00000176208,204.0,,,,5.3230099791384085
ENSG00000256870,1.0,E-GEOD-68086,-5.1,'breast carcinoma' vs 'normal',0.6931471805599453
ENSG00000184058,514.0,,,,6.244166900663736
ENSG00000274736,52.0,,,,3.970291913552122
ENSG00000180332,3.0,,,,1.3862943611198906
ENSG00000166323,24.0,,,,3.2188758248682006
ENSG00000130766,933.0,,,,6.839476438228843
ENSG00000153885,1195.0,,,,7.086737934510577
ENSG00000125538,16.0,E-GEOD-44408,1.7,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',2.833213344056216
ENSG00000151834,68.0,,,,4.23410650459726
ENSG00000188107,59.0,,,,4.0943445622221
ENSG00000128165,59.0,,,,4.0943445622221
ENSG00000163394,1.0,E-GEOD-68086,-4.8,'breast carcinoma' vs 'normal',0.6931471805599453
ENSG00000163394,1.0,E-GEOD-52194,5.3,'triple-negative breast cancer; breast carcinoma' vs 'normal',0.6931471805599453
ENSG00000163394,1.0,E-GEOD-52194,4.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',0.6931471805599453
ENSG00000235576,6.0,,,,1.9459101490553132
ENSG00000122641,144.0,E-GEOD-54002,2.1,'breast cancer' vs 'normal',4.976733742420574
ENSG00000122641,144.0,E-MTAB-779,1.9,'breast carcinoma' vs 'normal',4.976733742420574
ENSG00000122641,144.0,E-GEOD-10780,2.6,'breast carcinoma' vs 'normal',4.976733742420574
ENSG00000122641,144.0,E-GEOD-44408,-2.9,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',4.976733742420574
ENSG00000122641,144.0,E-GEOD-31138,6.3,'invasive ductal carcinoma' vs 'normal',4.976733742420574
ENSG00000115488,0.0,,,,0.0
ENSG00000172156,1.0,,,,0.6931471805599453
ENSG00000166821,911.0,E-GEOD-44408,-1.8,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.815639990074331
ENSG00000134545,12.0,,,,2.5649493574615367
ENSG00000128606,287.0,,,,5.662960480135946
ENSG00000170891,115.0,,,,4.7535901911063645
ENSG00000249346,8.0,,,,2.1972245773362196
ENSG00000135801,1314.0,,,,7.181591944611865
ENSG00000160185,20.0,E-GEOD-44408,2.0,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',3.044522437723423
ENSG00000006638,150.0,,,,5.017279836814924
ENSG00000251301,15.0,,,,2.772588722239781
ENSG00000131668,6.0,,,,1.9459101490553132
ENSG00000042781,16.0,,,,2.833213344056216
ENSG00000109991,3.0,,,,1.3862943611198906
ENSG00000203688,4.0,,,,1.6094379124341003
ENSG00000129521,454.0,,,,6.12029741895095
ENSG00000257167,31.0,,,,3.4657359027997265
ENSG00000258791,1.0,,,,0.6931471805599453
ENSG00000181467,845.0,E-GEOD-31138,3.7,'invasive ductal carcinoma' vs 'normal',6.740519359606223
ENSG00000080031,69.0,,,,4.248495242049359
ENSG00000124827,1.0,,,,0.6931471805599453
ENSG00000119403,1307.0,,,,7.176254532017144
ENSG00000164458,0.0,,,,0.0
ENSG00000131831,2582.0,E-GEOD-54002,-1.8,'breast cancer' vs 'normal',7.8567067930958405
ENSG00000131831,2582.0,E-GEOD-38959,-2.3,'breast cancer; breast' vs 'normal; breast',7.8567067930958405
ENSG00000198695,31845.0,,,,10.368667064416371
ENSG00000112761,33.0,,,,3.5263605246161616
ENSG00000142675,753.0,E-GEOD-44408,-1.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.625392368007956
ENSG00000062282,4337.0,E-GEOD-10780,-1.2,'breast carcinoma' vs 'normal',8.37516869138682
ENSG00000062282,4337.0,E-MTAB-779,-1.9,'breast carcinoma' vs 'normal',8.37516869138682
ENSG00000170162,1.0,,,,0.6931471805599453
ENSG00000144354,141.0,E-GEOD-38959,1.9,'breast cancer; breast' vs 'normal; breast',4.955827057601261
ENSG00000115009,5.0,E-GEOD-52194,-4.6,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',1.791759469228055
ENSG00000115009,5.0,E-GEOD-44408,3.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',1.791759469228055
ENSG00000047936,1.0,E-GEOD-68086,-4.8,'breast carcinoma' vs 'normal',0.6931471805599453
ENSG00000047936,1.0,E-GEOD-52194,6.9,'triple-negative breast cancer; breast carcinoma' vs 'normal',0.6931471805599453
ENSG00000123600,675.0,,,,6.516193076042964
ENSG00000156885,8.0,,,,2.1972245773362196
ENSG00000156804,6178.0,E-MTAB-779,-1.4,'breast carcinoma' vs 'normal',8.72891172506098
ENSG00000156804,6178.0,E-GEOD-10780,-1.2,'breast carcinoma' vs 'normal',8.72891172506098
ENSG00000148219,267.0,,,,5.5909869805108565
ENSG00000198838,483.0,E-GEOD-31138,-2.4,'invasive ductal carcinoma' vs 'normal',6.182084906716632
ENSG00000198838,483.0,E-GEOD-54002,-2.3,'breast cancer' vs 'normal',6.182084906716632
ENSG00000157890,16.0,E-GEOD-68086,-5.1,'breast carcinoma' vs 'normal',2.833213344056216
ENSG00000197375,1119.0,E-GEOD-44408,-1.9,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.02108396428914
ENSG00000139549,23.0,,,,3.1780538303479458
ENSG00000165457,460.0,E-GEOD-44408,1.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.133398042996649
ENSG00000145888,1.0,,,,0.6931471805599453
ENSG00000129451,93.0,E-GEOD-54002,-1.8,'breast cancer' vs 'normal',4.543294782270004
ENSG00000228630,6.0,E-GEOD-54002,1.5,'breast cancer' vs 'normal',1.9459101490553132
ENSG00000228630,6.0,E-GEOD-10780,1.2,'breast carcinoma' vs 'normal',1.9459101490553132
ENSG00000169427,2.0,,,,1.0986122886681098
ENSG00000183715,11.0,,,,2.4849066497880004
ENSG00000004846,165.0,,,,5.111987788356544
ENSG00000211934,14.0,,,,2.70805020110221
ENSG00000170915,295.0,,,,5.69035945432406
ENSG00000139618,103.0,,,,4.6443908991413725
ENSG00000211891,0.0,,,,0.0
ENSG00000243961,30.0,,,,3.4339872044851463
ENSG00000144048,1013.0,,,,6.921658184151129
ENSG00000213886,6.0,,,,1.9459101490553132
ENSG00000163599,33.0,E-GEOD-44408,1.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',3.5263605246161616
ENSG00000093072,1036.0,E-GEOD-44408,1.3,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.9440872082295275
ENSG00000093072,1036.0,E-GEOD-25407,2.2,'breast cancer' vs 'normal',6.9440872082295275
ENSG00000210082,213833.0,,,,12.272955292057766
ENSG00000158022,49.0,,,,3.912023005428146
ENSG00000205809,2.0,,,,1.0986122886681098
ENSG00000224652,17.0,,,,2.8903717578961645
ENSG00000135111,3780.0,E-GEOD-38959,-1.4,'breast cancer; breast' vs 'normal; breast',8.237743803890933
ENSG00000203999,24.0,,,,3.2188758248682006
ENSG00000230223,0.0,,,,0.0
ENSG00000156395,2.0,E-GEOD-52194,5.0,'triple-negative breast cancer; breast carcinoma' vs 'normal',1.0986122886681098
ENSG00000183780,53.0,E-GEOD-54002,-2.2,'breast cancer' vs 'normal',3.9889840465642745
ENSG00000276365,0.0,,,,0.0
ENSG00000280916,3.0,,,,1.3862943611198906
ENSG00000123496,9.0,,,,2.302585092994046
ENSG00000238121,27.0,,,,3.332204510175204
ENSG00000204859,1353.0,,,,7.21081845347222
ENSG00000105989,53.0,,,,3.9889840465642745
ENSG00000123297,632.0,,,,6.450470422144176
ENSG00000119729,5411.0,,,,8.59637398929068
ENSG00000198786,118997.0,,,,11.686861965229744
ENSG00000229417,10.0,,,,2.3978952727983707
ENSG00000163357,83.0,E-GEOD-68086,-5.2,'breast carcinoma' vs 'normal',4.430816798843313
ENSG00000127318,0.0,,,,0.0
ENSG00000141480,1814.0,E-GEOD-44408,1.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.503840746698951
ENSG00000211448,115.0,,,,4.7535901911063645
ENSG00000122420,735.0,,,,6.601230118728877
ENSG00000204091,0.0,,,,0.0
ENSG00000112146,3923.0,,,,8.274866820685254
ENSG00000153982,54.0,,,,4.007333185232471
ENSG00000130511,1970.0,,,,7.58629630715272
ENSG00000228544,104.0,,,,4.653960350157523
ENSG00000116285,11978.0,,,,9.39091039573133
ENSG00000116016,26901.0,E-GEOD-10780,-1.1,'breast carcinoma' vs 'normal',10.199955912268527
ENSG00000184983,1675.0,E-GEOD-38959,1.4,'breast cancer; breast' vs 'normal; breast',7.424165281042028
ENSG00000184983,1675.0,E-GEOD-31138,2.7,'invasive ductal carcinoma' vs 'normal',7.424165281042028
ENSG00000224137,0.0,,,,0.0
ENSG00000233791,6.0,,,,1.9459101490553132
ENSG00000102924,95.0,,,,4.564348191467836
ENSG00000133116,333.0,,,,5.811140992976701
ENSG00000108511,176.0,,,,5.176149732573829
ENSG00000142224,0.0,,,,0.0
ENSG00000196932,78.0,E-GEOD-54002,-1.4,'breast cancer' vs 'normal',4.3694478524670215
ENSG00000211897,180.0,E-GEOD-52194,5.1,'triple-negative breast cancer; breast carcinoma' vs 'normal',5.198497031265826
ENSG00000150594,2314.0,,,,7.747164966520335
ENSG00000029559,0.0,E-GEOD-52194,5.3,'triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000029559,0.0,E-GEOD-52194,4.7,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000043355,4.0,E-GEOD-54002,1.4,'breast cancer' vs 'normal',1.6094379124341003
ENSG00000267795,80.0,E-MTAB-779,2.1,'breast carcinoma' vs 'normal',4.394449154672439
ENSG00000100368,669.0,E-GEOD-44408,2.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.507277712385012
ENSG00000229124,113.0,,,,4.736198448394496
ENSG00000174371,12.0,,,,2.5649493574615367
ENSG00000135903,94.0,,,,4.553876891600541
ENSG00000254726,96.0,E-GEOD-38959,1.6,'breast cancer; breast' vs 'normal; breast',4.574710978503383
ENSG00000164849,547.0,E-GEOD-31138,-2.0,'invasive ductal carcinoma' vs 'normal',6.306275286948016
ENSG00000147535,1526.0,,,,7.3310603052186325
ENSG00000254838,164.0,,,,5.10594547390058
ENSG00000105426,5592.0,,,,8.629271094821588
ENSG00000248360,414.0,E-GEOD-38959,-1.4,'breast cancer; breast' vs 'normal; breast',6.028278520230698
ENSG00000091106,84.0,,,,4.442651256490317
ENSG00000198829,67.0,,,,4.219507705176107
ENSG00000139793,4186.0,,,,8.339739766019143
ENSG00000099364,638.0,,,,6.459904454377535
ENSG00000106128,1.0,,,,0.6931471805599453
ENSG00000123685,145.0,,,,4.983606621708336
ENSG00000224271,0.0,E-GEOD-52194,5.3,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',0.0
ENSG00000224271,0.0,E-GEOD-52194,4.7,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000133937,206.0,,,,5.332718793265369
ENSG00000163217,0.0,,,,0.0
ENSG00000185904,59.0,,,,4.0943445622221
ENSG00000125148,16110.0,E-GEOD-52194,-4.9,'triple-negative breast cancer; breast carcinoma' vs 'normal',9.687257547490987
ENSG00000125148,16110.0,E-GEOD-52194,-6.0,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',9.687257547490987
ENSG00000125148,16110.0,E-GEOD-52194,-5.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',9.687257547490987
ENSG00000179774,4.0,,,,1.6094379124341003
ENSG00000198019,12.0,,,,2.5649493574615367
ENSG00000234912,352.0,,,,5.8664680569332965
ENSG00000176692,91.0,E-GEOD-52194,-5.5,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',4.5217885770490405
ENSG00000075415,15319.0,,,,9.636914443294582
ENSG00000249859,516.0,,,,6.248042874508429
ENSG00000198854,2.0,,,,1.0986122886681098
ENSG00000215644,6.0,,,,1.9459101490553132
ENSG00000124657,0.0,,,,0.0
ENSG00000186919,9.0,,,,2.302585092994046
ENSG00000175482,787.0,,,,6.669498089857879
ENSG00000230712,8.0,,,,2.1972245773362196
ENSG00000178977,122.0,,,,4.812184355372417
ENSG00000168412,0.0,,,,0.0
ENSG00000156374,517.0,,,,6.249975242259483
ENSG00000213186,68.0,E-GEOD-10780,1.1,'breast carcinoma' vs 'normal',4.23410650459726
ENSG00000213186,68.0,E-GEOD-38959,1.2,'breast cancer; breast' vs 'normal; breast',4.23410650459726
ENSG00000012817,3568.0,E-GEOD-68086,-7.4,'breast carcinoma' vs 'normal',8.18004072349016
ENSG00000135116,26.0,,,,3.295836866004329
ENSG00000136514,94.0,,,,4.553876891600541
ENSG00000145777,95.0,E-GEOD-54002,-2.3,'breast cancer' vs 'normal',4.564348191467836
ENSG00000145777,95.0,E-GEOD-68086,-5.1,'breast carcinoma' vs 'normal',4.564348191467836
ENSG00000162733,6587.0,E-MTAB-779,-1.7,'breast carcinoma' vs 'normal',8.79300509129753
ENSG00000162733,6587.0,E-GEOD-10780,-1.4,'breast carcinoma' vs 'normal',8.79300509129753
ENSG00000066279,23.0,E-MTAB-779,1.8,'breast carcinoma' vs 'normal',3.1780538303479458
ENSG00000066279,23.0,E-GEOD-52194,5.3,'triple-negative breast cancer; breast carcinoma' vs 'normal',3.1780538303479458
ENSG00000066279,23.0,E-GEOD-54002,3.7,'breast cancer' vs 'normal',3.1780538303479458
ENSG00000066279,23.0,E-GEOD-10780,2.0,'breast carcinoma' vs 'normal',3.1780538303479458
ENSG00000066279,23.0,E-GEOD-31138,3.5,'invasive ductal carcinoma' vs 'normal',3.1780538303479458
ENSG00000066279,23.0,E-GEOD-38959,2.3,'breast cancer; breast' vs 'normal; breast',3.1780538303479458
ENSG00000066279,23.0,E-GEOD-52194,5.9,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',3.1780538303479458
ENSG00000188937,0.0,,,,0.0
ENSG00000278910,1.0,,,,0.6931471805599453
ENSG00000147257,4115.0,E-GEOD-20086,-1.7,'breast cancer' vs 'normal',8.32263709695394
ENSG00000147257,4115.0,E-GEOD-10780,-2.0,'breast carcinoma' vs 'normal',8.32263709695394
ENSG00000147257,4115.0,E-MTAB-779,-2.1,'breast carcinoma' vs 'normal',8.32263709695394
ENSG00000197119,3308.0,,,,8.104401307921613
ENSG00000182257,42.0,,,,3.7612001156935624
ENSG00000117525,4015.0,E-GEOD-10780,-1.3,'breast carcinoma' vs 'normal',8.298041661371565
ENSG00000117525,4015.0,E-GEOD-54002,-2.3,'breast cancer' vs 'normal',8.298041661371565
ENSG00000130600,9378.0,E-GEOD-38959,1.1,'breast cancer; breast' vs 'normal; breast',9.146228426508939
ENSG00000130600,9378.0,E-GEOD-54002,2.1,'breast cancer' vs 'normal',9.146228426508939
ENSG00000130600,9378.0,E-GEOD-20086,-2.1,'breast cancer' vs 'normal',9.146228426508939
ENSG00000107187,0.0,,,,0.0
ENSG00000143457,1066.0,E-GEOD-31138,2.1,'invasive ductal carcinoma' vs 'normal',6.9726062513017535
ENSG00000162761,18.0,,,,2.9444389791664403
ENSG00000165197,699.0,E-GEOD-31138,-3.0,'invasive ductal carcinoma' vs 'normal',6.551080335043404
ENSG00000165197,699.0,E-GEOD-38959,-1.7,'breast cancer; breast' vs 'normal; breast',6.551080335043404
ENSG00000165197,699.0,E-GEOD-52194,-5.4,'triple-negative breast cancer; breast carcinoma' vs 'normal',6.551080335043404
ENSG00000165197,699.0,E-MTAB-779,-2.7,'breast carcinoma' vs 'normal',6.551080335043404
ENSG00000165197,699.0,E-GEOD-10780,-2.6,'breast carcinoma' vs 'normal',6.551080335043404
ENSG00000165197,699.0,E-GEOD-52194,-5.2,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',6.551080335043404
ENSG00000173404,1.0,,,,0.6931471805599453
ENSG00000141542,790.0,,,,6.673297967767654
ENSG00000204403,60.0,,,,4.110873864173311
ENSG00000057468,27.0,,,,3.332204510175204
ENSG00000122584,0.0,E-GEOD-52194,5.0,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000146005,30.0,,,,3.4339872044851463
ENSG00000183117,17.0,,,,2.8903717578961645
ENSG00000134259,94.0,,,,4.553876891600541
ENSG00000117281,30.0,E-GEOD-44408,1.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',3.4339872044851463
ENSG00000187140,6.0,,,,1.9459101490553132
ENSG00000110713,5316.0,,,,8.57866451350434
ENSG00000072315,1.0,,,,0.6931471805599453
ENSG00000174886,1476.0,,,,7.29776828253138
ENSG00000257315,332.0,,,,5.808142489980444
ENSG00000109756,2984.0,,,,8.001355025826703
ENSG00000169894,212.0,,,,5.3612921657094255
ENSG00000197261,526.0,E-GEOD-54002,1.6,'breast cancer' vs 'normal',6.267200548541362
ENSG00000213420,85.0,,,,4.454347296253507
ENSG00000281406,9.0,,,,2.302585092994046
ENSG00000105146,95.0,,,,4.564348191467836
ENSG00000126895,361.0,,,,5.8916442118257715
ENSG00000070985,2.0,,,,1.0986122886681098
ENSG00000211677,743.0,,,,6.612041034833092
ENSG00000172183,588.0,,,,6.3784261836515865
ENSG00000135409,4.0,,,,1.6094379124341003
ENSG00000250682,1.0,,,,0.6931471805599453
ENSG00000276600,221.0,E-MTAB-779,-1.3,'breast carcinoma' vs 'normal',5.402677381872279
ENSG00000123500,8.0,E-GEOD-52194,5.5,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',2.1972245773362196
ENSG00000123500,8.0,E-GEOD-54002,4.3,'breast cancer' vs 'normal',2.1972245773362196
ENSG00000123500,8.0,E-GEOD-20086,2.7,'breast cancer' vs 'normal',2.1972245773362196
ENSG00000123500,8.0,E-GEOD-10780,3.2,'breast carcinoma' vs 'normal',2.1972245773362196
ENSG00000123500,8.0,E-MTAB-779,2.6,'breast carcinoma' vs 'normal',2.1972245773362196
ENSG00000123500,8.0,E-GEOD-52194,6.4,'triple-negative breast cancer; breast carcinoma' vs 'normal',2.1972245773362196
ENSG00000123500,8.0,E-GEOD-52194,6.3,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',2.1972245773362196
ENSG00000123500,8.0,E-GEOD-44408,-4.1,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',2.1972245773362196
